Amplitude,Time
395,2021-09-14 14:27:50.291778
378,2021-09-14 14:27:50.295785
362,2021-09-14 14:27:50.299793
994,2021-09-14 14:27:50.307781
997,2021-09-14 14:27:50.312782
998,2021-09-14 14:27:50.316782
821,2021-09-14 14:27:50.320783
520,2021-09-14 14:27:50.328787
425,2021-09-14 14:27:50.332787
392,2021-09-14 14:27:50.336788
370,2021-09-14 14:27:50.341792
359,2021-09-14 14:27:50.348846
996,2021-09-14 14:27:50.353794
996,2021-09-14 14:27:50.357795
996,2021-09-14 14:27:50.365796
689,2021-09-14 14:27:50.369797
481,2021-09-14 14:27:50.373816
416,2021-09-14 14:27:50.377798
382,2021-09-14 14:27:50.385846
366,2021-09-14 14:27:50.389830
360,2021-09-14 14:27:50.393858
996,2021-09-14 14:27:50.398805
997,2021-09-14 14:27:50.406807
996,2021-09-14 14:27:50.410808
597,2021-09-14 14:27:50.414808
458,2021-09-14 14:27:50.418810
401,2021-09-14 14:27:50.427814
376,2021-09-14 14:27:50.430828
366,2021-09-14 14:27:50.435814
974,2021-09-14 14:27:50.443818
996,2021-09-14 14:27:50.447817
997,2021-09-14 14:27:50.451818
901,2021-09-14 14:27:50.455816
540,2021-09-14 14:27:50.463815
434,2021-09-14 14:27:50.467818
392,2021-09-14 14:27:50.471818
375,2021-09-14 14:27:50.476819
359,2021-09-14 14:27:50.484815
997,2021-09-14 14:27:50.488818
997,2021-09-14 14:27:50.492819
996,2021-09-14 14:27:50.500818
736,2021-09-14 14:27:50.504819
496,2021-09-14 14:27:50.509822
419,2021-09-14 14:27:50.513819
388,2021-09-14 14:27:50.521824
366,2021-09-14 14:27:50.525823
361,2021-09-14 14:27:50.529839
997,2021-09-14 14:27:50.533835
997,2021-09-14 14:27:50.541835
997,2021-09-14 14:27:50.545840
632,2021-09-14 14:27:50.549821
466,2021-09-14 14:27:50.557824
409,2021-09-14 14:27:50.561823
377,2021-09-14 14:27:50.565825
367,2021-09-14 14:27:50.569830
357,2021-09-14 14:27:50.578830
996,2021-09-14 14:27:50.582831
997,2021-09-14 14:27:50.586831
997,2021-09-14 14:27:50.590832
560,2021-09-14 14:27:50.598833
445,2021-09-14 14:27:50.602834
394,2021-09-14 14:27:50.606834
376,2021-09-14 14:27:50.610835
363,2021-09-14 14:27:50.619841
995,2021-09-14 14:27:50.623841
997,2021-09-14 14:27:50.627842
997,2021-09-14 14:27:50.635843
795,2021-09-14 14:27:50.639844
514,2021-09-14 14:27:50.643845
423,2021-09-14 14:27:50.647848
391,2021-09-14 14:27:50.655849
371,2021-09-14 14:27:50.660852
357,2021-09-14 14:27:50.664852
997,2021-09-14 14:27:50.668853
997,2021-09-14 14:27:50.676854
997,2021-09-14 14:27:50.680855
672,2021-09-14 14:27:50.684855
476,2021-09-14 14:27:50.692857
414,2021-09-14 14:27:50.696859
383,2021-09-14 14:27:50.700859
364,2021-09-14 14:27:50.705863
360,2021-09-14 14:27:50.713863
996,2021-09-14 14:27:50.717865
997,2021-09-14 14:27:50.721865
996,2021-09-14 14:27:50.725866
585,2021-09-14 14:27:50.733866
454,2021-09-14 14:27:50.737868
401,2021-09-14 14:27:50.742872
374,2021-09-14 14:27:50.750874
367,2021-09-14 14:27:50.754873
991,2021-09-14 14:27:50.758876
996,2021-09-14 14:27:50.762876
997,2021-09-14 14:27:50.770878
862,2021-09-14 14:27:50.775881
530,2021-09-14 14:27:50.779881
432,2021-09-14 14:27:50.783881
389,2021-09-14 14:27:50.791887
374,2021-09-14 14:27:50.795884
359,2021-09-14 14:27:50.799885
997,2021-09-14 14:27:50.803886
997,2021-09-14 14:27:50.811888
997,2021-09-14 14:27:50.816891
712,2021-09-14 14:27:50.820890
490,2021-09-14 14:27:50.828892
415,2021-09-14 14:27:50.832892
387,2021-09-14 14:27:50.836894
366,2021-09-14 14:27:50.840894
359,2021-09-14 14:27:50.848897
996,2021-09-14 14:27:50.852897
997,2021-09-14 14:27:50.857903
997,2021-09-14 14:27:50.861901
617,2021-09-14 14:27:50.869903
460,2021-09-14 14:27:50.873904
408,2021-09-14 14:27:50.877904
378,2021-09-14 14:27:50.885905
365,2021-09-14 14:27:50.889907
358,2021-09-14 14:27:50.893908
998,2021-09-14 14:27:50.897908
996,2021-09-14 14:27:50.905965
965,2021-09-14 14:27:50.910915
550,2021-09-14 14:27:50.914914
442,2021-09-14 14:27:50.918916
394,2021-09-14 14:27:50.926917
374,2021-09-14 14:27:50.930917
364,2021-09-14 14:27:50.934918
996,2021-09-14 14:27:50.942942
997,2021-09-14 14:27:50.946940
996,2021-09-14 14:27:50.950920
768,2021-09-14 14:27:50.955925
508,2021-09-14 14:27:50.963926
421,2021-09-14 14:27:50.967927
388,2021-09-14 14:27:50.971929
371,2021-09-14 14:27:50.975930
357,2021-09-14 14:27:50.983930
996,2021-09-14 14:27:50.987944
997,2021-09-14 14:27:50.991934
997,2021-09-14 14:27:50.995935
656,2021-09-14 14:27:51.004936
472,2021-09-14 14:27:51.008938
411,2021-09-14 14:27:51.012938
383,2021-09-14 14:27:51.020941
363,2021-09-14 14:27:51.024941
360,2021-09-14 14:27:51.028942
997,2021-09-14 14:27:51.033942
997,2021-09-14 14:27:51.041945
998,2021-09-14 14:27:51.045946
576,2021-09-14 14:27:51.049945
449,2021-09-14 14:27:51.053947
401,2021-09-14 14:27:51.061948
373,2021-09-14 14:27:51.065954
366,2021-09-14 14:27:51.069951
993,2021-09-14 14:27:51.077996
997,2021-09-14 14:27:51.082011
997,2021-09-14 14:27:51.086956
836,2021-09-14 14:27:51.091969
523,2021-09-14 14:27:51.098957
431,2021-09-14 14:27:51.102962
388,2021-09-14 14:27:51.107959
374,2021-09-14 14:27:51.110976
360,2021-09-14 14:27:51.118984
997,2021-09-14 14:27:51.123977
997,2021-09-14 14:27:51.127964
996,2021-09-14 14:27:51.135965
695,2021-09-14 14:27:51.139966
487,2021-09-14 14:27:51.143988
413,2021-09-14 14:27:51.147990
387,2021-09-14 14:27:51.155968
367,2021-09-14 14:27:51.159968
357,2021-09-14 14:27:51.164970
996,2021-09-14 14:27:51.168971
997,2021-09-14 14:27:51.176973
997,2021-09-14 14:27:51.180973
606,2021-09-14 14:27:51.184974
456,2021-09-14 14:27:51.188976
406,2021-09-14 14:27:51.196979
378,2021-09-14 14:27:51.200979
363,2021-09-14 14:27:51.205981
903,2021-09-14 14:27:51.213044
997,2021-09-14 14:27:51.217984
996,2021-09-14 14:27:51.221985
919,2021-09-14 14:27:51.225987
540,2021-09-14 14:27:51.233988
439,2021-09-14 14:27:51.237988
394,2021-09-14 14:27:51.241991
372,2021-09-14 14:27:51.245990
364,2021-09-14 14:27:51.253995
997,2021-09-14 14:27:51.257997
997,2021-09-14 14:27:51.262996
997,2021-09-14 14:27:51.270996
743,2021-09-14 14:27:51.275000
501,2021-09-14 14:27:51.278999
420,2021-09-14 14:27:51.284002
386,2021-09-14 14:27:51.291001
372,2021-09-14 14:27:51.296004
357,2021-09-14 14:27:51.300006
997,2021-09-14 14:27:51.304005
997,2021-09-14 14:27:51.312006
997,2021-09-14 14:27:51.316010
639,2021-09-14 14:27:51.320711
468,2021-09-14 14:27:51.327833
407,2021-09-14 14:27:51.331896
383,2021-09-14 14:27:51.337094
364,2021-09-14 14:27:51.341103
359,2021-09-14 14:27:51.348339
997,2021-09-14 14:27:51.352451
997,2021-09-14 14:27:51.357462
997,2021-09-14 14:27:51.361469
566,2021-09-14 14:27:51.368820
444,2021-09-14 14:27:51.372945
400,2021-09-14 14:27:51.377967
373,2021-09-14 14:27:51.382077
365,2021-09-14 14:27:51.390326
995,2021-09-14 14:27:51.393327
998,2021-09-14 14:27:51.398503
996,2021-09-14 14:27:51.405691
803,2021-09-14 14:27:51.410703
514,2021-09-14 14:27:51.413697
429,2021-09-14 14:27:51.418703
387,2021-09-14 14:27:51.426703
373,2021-09-14 14:27:51.430705
361,2021-09-14 14:27:51.434704
997,2021-09-14 14:27:51.438705
997,2021-09-14 14:27:51.446708
996,2021-09-14 14:27:51.450711
674,2021-09-14 14:27:51.454712
482,2021-09-14 14:27:51.463717
411,2021-09-14 14:27:51.467057
385,2021-09-14 14:27:51.471186
368,2021-09-14 14:27:51.475195
355,2021-09-14 14:27:51.484197
997,2021-09-14 14:27:51.488199
997,2021-09-14 14:27:51.492200
997,2021-09-14 14:27:51.496201
594,2021-09-14 14:27:51.504201
452,2021-09-14 14:27:51.508202
404,2021-09-14 14:27:51.512206
378,2021-09-14 14:27:51.520258
361,2021-09-14 14:27:51.525208
987,2021-09-14 14:27:51.529205
996,2021-09-14 14:27:51.533207
997,2021-09-14 14:27:51.541209
881,2021-09-14 14:27:51.545209
532,2021-09-14 14:27:51.549210
436,2021-09-14 14:27:51.553211
393,2021-09-14 14:27:51.562217
370,2021-09-14 14:27:51.566217
365,2021-09-14 14:27:51.570215
995,2021-09-14 14:27:51.574216
998,2021-09-14 14:27:51.582219
997,2021-09-14 14:27:51.586219
720,2021-09-14 14:27:51.590221
494,2021-09-14 14:27:51.598224
419,2021-09-14 14:27:51.602282
383,2021-09-14 14:27:51.607225
372,2021-09-14 14:27:51.611225
358,2021-09-14 14:27:51.619225
995,2021-09-14 14:27:51.623229
997,2021-09-14 14:27:51.627229
997,2021-09-14 14:27:51.631230
624,2021-09-14 14:27:51.639250
465,2021-09-14 14:27:51.643232
404,2021-09-14 14:27:51.648235
383,2021-09-14 14:27:51.656236
364,2021-09-14 14:27:51.660237
357,2021-09-14 14:27:51.664237
997,2021-09-14 14:27:51.668239
997,2021-09-14 14:27:51.676241
994,2021-09-14 14:27:51.680242
557,2021-09-14 14:27:51.684262
440,2021-09-14 14:27:51.688279
400,2021-09-14 14:27:51.697247
374,2021-09-14 14:27:51.701248
362,2021-09-14 14:27:51.705250
996,2021-09-14 14:27:51.713251
997,2021-09-14 14:27:51.717252
996,2021-09-14 14:27:51.721253
785,2021-09-14 14:27:51.725253
508,2021-09-14 14:27:51.733311
428,2021-09-14 14:27:51.737314
387,2021-09-14 14:27:51.742260
371,2021-09-14 14:27:51.746258
362,2021-09-14 14:27:51.754260
996,2021-09-14 14:27:51.758263
997,2021-09-14 14:27:51.762268
995,2021-09-14 14:27:51.770267
662,2021-09-14 14:27:51.774260
479,2021-09-14 14:27:51.778260
410,2021-09-14 14:27:51.782260
383,2021-09-14 14:27:51.792265
369,2021-09-14 14:27:51.795266
355,2021-09-14 14:27:51.799266
997,2021-09-14 14:27:51.803266
997,2021-09-14 14:27:51.811268
996,2021-09-14 14:27:51.815269
586,2021-09-14 14:27:51.839271
450,2021-09-14 14:27:51.841276
401,2021-09-14 14:27:51.843274
379,2021-09-14 14:27:51.845275
361,2021-09-14 14:27:51.846274
992,2021-09-14 14:27:51.848275
997,2021-09-14 14:27:51.852275
996,2021-09-14 14:27:51.856275
858,2021-09-14 14:27:51.860276
527,2021-09-14 14:27:51.868278
432,2021-09-14 14:27:51.872278
393,2021-09-14 14:27:51.876279
369,2021-09-14 14:27:51.881283
363,2021-09-14 14:27:51.889284
996,2021-09-14 14:27:51.893285
996,2021-09-14 14:27:51.897287
997,2021-09-14 14:27:51.905287
706,2021-09-14 14:27:51.909287
489,2021-09-14 14:27:51.913290
418,2021-09-14 14:27:51.918294
382,2021-09-14 14:27:51.926295
371,2021-09-14 14:27:51.930296
359,2021-09-14 14:27:51.934296
997,2021-09-14 14:27:51.938297
996,2021-09-14 14:27:51.946299
997,2021-09-14 14:27:51.950301
611,2021-09-14 14:27:51.955303
462,2021-09-14 14:27:51.963304
402,2021-09-14 14:27:51.967303
381,2021-09-14 14:27:51.971304
364,2021-09-14 14:27:51.975306
354,2021-09-14 14:27:51.983308
997,2021-09-14 14:27:51.988308
996,2021-09-14 14:27:51.992312
948,2021-09-14 14:27:51.996310
549,2021-09-14 14:27:52.003311
436,2021-09-14 14:27:52.008313
398,2021-09-14 14:27:52.012313
374,2021-09-14 14:27:52.016314
360,2021-09-14 14:27:52.025320
996,2021-09-14 14:27:52.028317
996,2021-09-14 14:27:52.032316
996,2021-09-14 14:27:52.041323
760,2021-09-14 14:27:52.045320
501,2021-09-14 14:27:52.049320
425,2021-09-14 14:27:52.053322
387,2021-09-14 14:27:52.061324
368,2021-09-14 14:27:52.065336
362,2021-09-14 14:27:52.070330
997,2021-09-14 14:27:52.074329
996,2021-09-14 14:27:52.081385
998,2021-09-14 14:27:52.086334
644,2021-09-14 14:27:52.090333
473,2021-09-14 14:27:52.098333
409,2021-09-14 14:27:52.102335
379,2021-09-14 14:27:52.106336
368,2021-09-14 14:27:52.110337
355,2021-09-14 14:27:52.118338
996,2021-09-14 14:27:52.123340
997,2021-09-14 14:27:52.127343
996,2021-09-14 14:27:52.131342
572,2021-09-14 14:27:52.139344
446,2021-09-14 14:27:52.143345
397,2021-09-14 14:27:52.147346
378,2021-09-14 14:27:52.155348
361,2021-09-14 14:27:52.160352
994,2021-09-14 14:27:52.164353
996,2021-09-14 14:27:52.168353
996,2021-09-14 14:27:52.176353
818,2021-09-14 14:27:52.180354
518,2021-09-14 14:27:52.184356
426,2021-09-14 14:27:52.188356
392,2021-09-14 14:27:52.196358
368,2021-09-14 14:27:52.200392
361,2021-09-14 14:27:52.204396
996,2021-09-14 14:27:52.209364
997,2021-09-14 14:27:52.217366
997,2021-09-14 14:27:52.221365
681,2021-09-14 14:27:52.225367
480,2021-09-14 14:27:52.233368
415,2021-09-14 14:27:52.237369
380,2021-09-14 14:27:52.241370
368,2021-09-14 14:27:52.245391
359,2021-09-14 14:27:52.253428
997,2021-09-14 14:27:52.258377
997,2021-09-14 14:27:52.262375
996,2021-09-14 14:27:52.266377
594,2021-09-14 14:27:52.275378
457,2021-09-14 14:27:52.278380
400,2021-09-14 14:27:52.282380
378,2021-09-14 14:27:52.290383
365,2021-09-14 14:27:52.294437
980,2021-09-14 14:27:52.299386
997,2021-09-14 14:27:52.303386
997,2021-09-14 14:27:52.311386
895,2021-09-14 14:27:52.315390
538,2021-09-14 14:27:52.319391
432,2021-09-14 14:27:52.323391
394,2021-09-14 14:27:52.331391
373,2021-09-14 14:27:52.335392
358,2021-09-14 14:27:52.339393
996,2021-09-14 14:27:52.347395
997,2021-09-14 14:27:52.352399
997,2021-09-14 14:27:52.356399
730,2021-09-14 14:27:52.360402
493,2021-09-14 14:27:52.368398
420,2021-09-14 14:27:52.372398
386,2021-09-14 14:27:52.376403
365,2021-09-14 14:27:52.380400
361,2021-09-14 14:27:52.389406
997,2021-09-14 14:27:52.393407
998,2021-09-14 14:27:52.397408
997,2021-09-14 14:27:52.401409
626,2021-09-14 14:27:52.409408
466,2021-09-14 14:27:52.413413
407,2021-09-14 14:27:52.417410
376,2021-09-14 14:27:52.425410
368,2021-09-14 14:27:52.429408
355,2021-09-14 14:27:52.433407
996,2021-09-14 14:27:52.438420
997,2021-09-14 14:27:52.446431
996,2021-09-14 14:27:52.450412
562,2021-09-14 14:27:52.454413
444,2021-09-14 14:27:52.458414
394,2021-09-14 14:27:52.466414
377,2021-09-14 14:27:52.470480
361,2021-09-14 14:27:52.475418
995,2021-09-14 14:27:52.483421
997,2021-09-14 14:27:52.487422
996,2021-09-14 14:27:52.491422
792,2021-09-14 14:27:52.495422
512,2021-09-14 14:27:52.503425
422,2021-09-14 14:27:52.508427
391,2021-09-14 14:27:52.511428
369,2021-09-14 14:27:52.516430
359,2021-09-14 14:27:52.524431
996,2021-09-14 14:27:52.528431
997,2021-09-14 14:27:52.532430
998,2021-09-14 14:27:52.540434
666,2021-09-14 14:27:52.544435
474,2021-09-14 14:27:52.548434
414,2021-09-14 14:27:52.552435
380,2021-09-14 14:27:52.561439
366,2021-09-14 14:27:52.565442
359,2021-09-14 14:27:52.569440
997,2021-09-14 14:27:52.573441
996,2021-09-14 14:27:52.581445
996,2021-09-14 14:27:52.585446
582,2021-09-14 14:27:52.589468
453,2021-09-14 14:27:52.594449
399,2021-09-14 14:27:52.602452
375,2021-09-14 14:27:52.606451
365,2021-09-14 14:27:52.610454
991,2021-09-14 14:27:52.618452
997,2021-09-14 14:27:52.622453
997,2021-09-14 14:27:52.626455
858,2021-09-14 14:27:52.630456
530,2021-09-14 14:27:52.639459
430,2021-09-14 14:27:52.642458
391,2021-09-14 14:27:52.647460
373,2021-09-14 14:27:52.651460
357,2021-09-14 14:27:52.659461
997,2021-09-14 14:27:52.663463
996,2021-09-14 14:27:52.667464
996,2021-09-14 14:27:52.675466
707,2021-09-14 14:27:52.680468
487,2021-09-14 14:27:52.684467
416,2021-09-14 14:27:52.688470
386,2021-09-14 14:27:52.696468
364,2021-09-14 14:27:52.700470
360,2021-09-14 14:27:52.704473
997,2021-09-14 14:27:52.708474
996,2021-09-14 14:27:52.716475
997,2021-09-14 14:27:52.720476
610,2021-09-14 14:27:52.725479
459,2021-09-14 14:27:52.733480
405,2021-09-14 14:27:52.737480
375,2021-09-14 14:27:52.741485
366,2021-09-14 14:27:52.745483
356,2021-09-14 14:27:52.753485
996,2021-09-14 14:27:52.757491
997,2021-09-14 14:27:52.761486
948,2021-09-14 14:27:52.766489
547,2021-09-14 14:27:52.774493
440,2021-09-14 14:27:52.778491
392,2021-09-14 14:27:52.782491
375,2021-09-14 14:27:52.786493
361,2021-09-14 14:27:52.794503
996,2021-09-14 14:27:52.799499
997,2021-09-14 14:27:52.802496
996,2021-09-14 14:27:52.810519
763,2021-09-14 14:27:52.814554
505,2021-09-14 14:27:52.819501
419,2021-09-14 14:27:52.823501
389,2021-09-14 14:27:52.831505
369,2021-09-14 14:27:52.835506
356,2021-09-14 14:27:52.839506
996,2021-09-14 14:27:52.843518
996,2021-09-14 14:27:52.851512
996,2021-09-14 14:27:52.856510
650,2021-09-14 14:27:52.860510
469,2021-09-14 14:27:52.868512
411,2021-09-14 14:27:52.872512
380,2021-09-14 14:27:52.876513
363,2021-09-14 14:27:52.880513
359,2021-09-14 14:27:52.888516
997,2021-09-14 14:27:52.892515
996,2021-09-14 14:27:52.896516
997,2021-09-14 14:27:52.900517
570,2021-09-14 14:27:52.908522
449,2021-09-14 14:27:52.913522
398,2021-09-14 14:27:52.917525
373,2021-09-14 14:27:52.925526
365,2021-09-14 14:27:52.929525
994,2021-09-14 14:27:52.933527
997,2021-09-14 14:27:52.938529
996,2021-09-14 14:27:52.945530
828,2021-09-14 14:27:52.949529
522,2021-09-14 14:27:52.953530
428,2021-09-14 14:27:52.958535
388,2021-09-14 14:27:52.966533
373,2021-09-14 14:27:52.970533
358,2021-09-14 14:27:52.974536
996,2021-09-14 14:27:52.978533
996,2021-09-14 14:27:52.986533
996,2021-09-14 14:27:52.991537
689,2021-09-14 14:27:52.995538
483,2021-09-14 14:27:53.003539
412,2021-09-14 14:27:53.007539
385,2021-09-14 14:27:53.011544
365,2021-09-14 14:27:53.015542
358,2021-09-14 14:27:53.023544
997,2021-09-14 14:27:53.027544
997,2021-09-14 14:27:53.031545
996,2021-09-14 14:27:53.036553
598,2021-09-14 14:27:53.043543
454,2021-09-14 14:27:53.048562
404,2021-09-14 14:27:53.052548
375,2021-09-14 14:27:53.060549
364,2021-09-14 14:27:53.064548
967,2021-09-14 14:27:53.068552
996,2021-09-14 14:27:53.072550
996,2021-09-14 14:27:53.080552
906,2021-09-14 14:27:53.084553
538,2021-09-14 14:27:53.089558
438,2021-09-14 14:27:53.093558
391,2021-09-14 14:27:53.101558
374,2021-09-14 14:27:53.105559
362,2021-09-14 14:27:53.109574
996,2021-09-14 14:27:53.117624
997,2021-09-14 14:27:53.122565
997,2021-09-14 14:27:53.126565
738,2021-09-14 14:27:53.130568
499,2021-09-14 14:27:53.138567
418,2021-09-14 14:27:53.142570
387,2021-09-14 14:27:53.146570
370,2021-09-14 14:27:53.150571
356,2021-09-14 14:27:53.158646
996,2021-09-14 14:27:53.163573
997,2021-09-14 14:27:53.167574
997,2021-09-14 14:27:53.171573
633,2021-09-14 14:27:53.179574
465,2021-09-14 14:27:53.183577
408,2021-09-14 14:27:53.187576
381,2021-09-14 14:27:53.195596
362,2021-09-14 14:27:53.200584
359,2021-09-14 14:27:53.204583
996,2021-09-14 14:27:53.208585
997,2021-09-14 14:27:53.216586
996,2021-09-14 14:27:53.220587
561,2021-09-14 14:27:53.224590
445,2021-09-14 14:27:53.228588
398,2021-09-14 14:27:53.236591
372,2021-09-14 14:27:53.241597
365,2021-09-14 14:27:53.245594
995,2021-09-14 14:27:53.253592
997,2021-09-14 14:27:53.257594
997,2021-09-14 14:27:53.261596
803,2021-09-14 14:27:53.265597
515,2021-09-14 14:27:53.273597
427,2021-09-14 14:27:53.277599
386,2021-09-14 14:27:53.281598
373,2021-09-14 14:27:53.286603
359,2021-09-14 14:27:53.293601
997,2021-09-14 14:27:53.298606
997,2021-09-14 14:27:53.302605
996,2021-09-14 14:27:53.310607
672,2021-09-14 14:27:53.314608
480,2021-09-14 14:27:53.318609
409,2021-09-14 14:27:53.322609
385,2021-09-14 14:27:53.330666
366,2021-09-14 14:27:53.334668
356,2021-09-14 14:27:53.339614
996,2021-09-14 14:27:53.343616
997,2021-09-14 14:27:53.351617
997,2021-09-14 14:27:53.355619
589,2021-09-14 14:27:53.359619
450,2021-09-14 14:27:53.367621
404,2021-09-14 14:27:53.371622
376,2021-09-14 14:27:53.375622
363,2021-09-14 14:27:53.380625
989,2021-09-14 14:27:53.388626
997,2021-09-14 14:27:53.392628
997,2021-09-14 14:27:53.396629
873,2021-09-14 14:27:53.400630
529,2021-09-14 14:27:53.408631
435,2021-09-14 14:27:53.412631
391,2021-09-14 14:27:53.416632
371,2021-09-14 14:27:53.420633
363,2021-09-14 14:27:53.428635
995,2021-09-14 14:27:53.433639
997,2021-09-14 14:27:53.437640
996,2021-09-14 14:27:53.445641
714,2021-09-14 14:27:53.449640
493,2021-09-14 14:27:53.453642
416,2021-09-14 14:27:53.457644
384,2021-09-14 14:27:53.466649
370,2021-09-14 14:27:53.470650
356,2021-09-14 14:27:53.474651
997,2021-09-14 14:27:53.478650
997,2021-09-14 14:27:53.486652
997,2021-09-14 14:27:53.490653
617,2021-09-14 14:27:53.494653
460,2021-09-14 14:27:53.502663
404,2021-09-14 14:27:53.507660
381,2021-09-14 14:27:53.511659
362,2021-09-14 14:27:53.515660
358,2021-09-14 14:27:53.523662
997,2021-09-14 14:27:53.527662
996,2021-09-14 14:27:53.531671
961,2021-09-14 14:27:53.535665
550,2021-09-14 14:27:53.543668
439,2021-09-14 14:27:53.548670
397,2021-09-14 14:27:53.552669
371,2021-09-14 14:27:53.560669
364,2021-09-14 14:27:53.564670
996,2021-09-14 14:27:53.568671
996,2021-09-14 14:27:53.572689
996,2021-09-14 14:27:53.580673
770,2021-09-14 14:27:53.584729
506,2021-09-14 14:27:53.589675
425,2021-09-14 14:27:53.593676
385,2021-09-14 14:27:53.601677
372,2021-09-14 14:27:53.605679
360,2021-09-14 14:27:53.609680
996,2021-09-14 14:27:53.613680
996,2021-09-14 14:27:53.621682
998,2021-09-14 14:27:53.626685
651,2021-09-14 14:27:53.629724
474,2021-09-14 14:27:53.637746
407,2021-09-14 14:27:53.642704
383,2021-09-14 14:27:53.646688
367,2021-09-14 14:27:53.650690
355,2021-09-14 14:27:53.658692
996,2021-09-14 14:27:53.662693
996,2021-09-14 14:27:53.666693
996,2021-09-14 14:27:53.671695
576,2021-09-14 14:27:53.679697
446,2021-09-14 14:27:53.682769
401,2021-09-14 14:27:53.687698
376,2021-09-14 14:27:53.695700
361,2021-09-14 14:27:53.699701
993,2021-09-14 14:27:53.703702
997,2021-09-14 14:27:53.707704
997,2021-09-14 14:27:53.716704
835,2021-09-14 14:27:53.720705
521,2021-09-14 14:27:53.724707
431,2021-09-14 14:27:53.728706
391,2021-09-14 14:27:53.736710
369,2021-09-14 14:27:53.740708
363,2021-09-14 14:27:53.744710
996,2021-09-14 14:27:53.752718
996,2021-09-14 14:27:53.757716
996,2021-09-14 14:27:53.761716
694,2021-09-14 14:27:53.765717
487,2021-09-14 14:27:53.773716
415,2021-09-14 14:27:53.777718
382,2021-09-14 14:27:53.781720
371,2021-09-14 14:27:53.785720
357,2021-09-14 14:27:53.793723
997,2021-09-14 14:27:53.797723
996,2021-09-14 14:27:53.802726
996,2021-09-14 14:27:53.806729
603,2021-09-14 14:27:53.814731
